"","Rec_Session_Id","Trial_Nr","Trial_Id","Task_Name","Condition_Id","Frequency","question_answer","trial_end","trial_number","trial_start","list","question_accuracy","sub"
"629",1319413,35,35,"sentence_DC",2,NA,0,1746538128218,100,1746538126991,"B",1,18
"630",1319413,35,29,"sentence",1,"low",0,1746537481475,40,1746537479136,"B",1,18
"631",1319413,36,30,"sentence",1,"low",0,1746537501803,41,1746537499378,"B",1,18
"632",1319413,36,28,"sentence_DC",2,NA,1,1746538148211,101,1746538146317,"B",1,18
"633",1319413,37,21,"sentence_DC",2,NA,0,1746538152028,102,1746538151003,"B",1,18
"634",1319413,37,36,"sentence",2,"high",1,1746537507179,42,1746537504360,"B",1,18
"635",1319413,38,23,"sentence",1,"low",1,1746537518586,43,1746537509476,"B",1,18
"636",1319413,38,1,"sentence_DC",1,NA,0,1746538154795,103,1746538153911,"B",1,18
"637",1319413,39,6,"sentence",1,"low",0,1746537522235,44,1746537520207,"B",1,18
"638",1319413,39,17,"sentence_DC",1,NA,0,1746538157851,104,1746538156747,"B",1,18
"639",1319413,40,25,"sentence_DC",2,NA,0,1746538161706,105,1746538160347,"B",1,18
"640",1319413,40,38,"sentence",2,"high",1,1746537528915,45,1746537524686,"B",1,18
"641",1319413,41,3,"sentence",1,"low",1,1746537604451,46,1746537602613,"B",1,18
"642",1319413,42,4,"sentence",1,"low",0,1746537614915,47,1746537607435,"B",1,18
"643",1319413,43,50,"sentence",2,"high",1,1746537619026,48,1746537616653,"B",1,18
"644",1319413,44,45,"sentence",2,"high",0,1746537628987,49,1746537621011,"B",1,18
"645",1319413,45,56,"sentence",2,"high",1,1746537635795,50,1746537630785,"B",1,18
"646",1319413,46,13,"sentence",1,"low",1,1746537659811,51,1746537653795,"B",1,18
"647",1319413,47,57,"sentence",2,"high",0,1746537669307,52,1746537661260,"B",1,18
"648",1319413,48,34,"sentence",2,"high",1,1746537673091,53,1746537671384,"B",1,18
"649",1319413,49,9,"sentence",1,"low",0,1746537678387,54,1746537675278,"B",1,18
"650",1319413,50,31,"sentence",2,"high",0,1746537682539,55,1746537680174,"B",1,18
"651",1319413,51,1,"sentence",1,"low",1,1746537704595,56,1746537700131,"B",1,18
"652",1319413,52,40,"sentence",2,"high",1,1746537709194,57,1746537706632,"B",1,18
"653",1319413,53,12,"sentence",1,"low",0,1746537715035,58,1746537712016,"B",1,18
"654",1319413,54,24,"sentence",1,"low",0,1746537719131,59,1746537717403,"B",1,18
"655",1319413,55,43,"sentence",2,"high",0,1746537723778,60,1746537721356,"B",1,18
"656",1319413,56,49,"sentence",2,"high",0,1746537778339,61,1746537775525,"B",1,18
"657",1319413,57,18,"sentence",1,"low",1,1746537783715,62,1746537779815,"B",1,18
"658",1319413,58,58,"sentence",2,"high",0,1746537789259,63,1746537785349,"B",1,18
"659",1319413,59,47,"sentence",2,"high",0,1746537793499,64,1746537791059,"B",1,18
"660",1319413,60,10,"sentence",1,"low",0,1746537800987,65,1746537796334,"B",1,18
"661",1319531,1,6,"sentence_DC",1,NA,0,1746541462395,66,1746541460597,"B",1,19
"662",1319531,1,25,"sentence",1,"low",1,1746540735115,6,1746540730692,"B",1,19
"663",1319531,2,4,"sentence_DC",1,NA,1,1746541466683,67,1746541464877,"B",1,19
"664",1319531,2,35,"sentence",2,"high",1,1746540741843,7,1746540737885,"B",1,19
"665",1319531,3,20,"sentence_DC",1,NA,0,1746541470043,68,1746541468464,"B",1,19
"666",1319531,3,15,"sentence",1,"low",1,1746540748971,8,1746540744644,"B",1,19
"667",1319531,4,5,"sentence_DC",1,NA,1,1746541474620,69,1746541472925,"B",1,19
"668",1319531,4,9,"sentence",1,"low",0,1746540757644,9,1746540753061,"B",1,19
"669",1319531,5,47,"sentence",2,"high",0,1746540765067,10,1746540760527,"B",1,19
"670",1319531,5,16,"sentence_DC",1,NA,1,1746541478323,70,1746541476767,"B",1,19
"671",1319531,6,58,"sentence",2,"high",0,1746540789595,11,1746540784236,"B",1,19
"672",1319531,6,10,"sentence_DC",1,NA,0,1746541500667,71,1746541498258,"B",1,19
"673",1319531,7,40,"sentence_DC",2,NA,1,1746541505019,72,1746541503063,"B",1,19
"674",1319531,7,46,"sentence",2,"high",0,1746540795643,12,1746540791829,"B",1,19
"675",1319531,8,32,"sentence",2,"high",0,1746540802493,13,1746540797993,"B",1,19
"676",1319531,8,38,"sentence_DC",2,NA,0,1746541508723,73,1746541507317,"B",1,19
"677",1319531,9,34,"sentence_DC",2,NA,1,1746541513043,74,1746541511808,"B",1,19
"678",1319531,9,23,"sentence",1,"low",1,1746540808507,14,1746540805029,"B",1,19
"679",1319531,10,35,"sentence_DC",2,NA,0,1746541517579,75,1746541515899,"B",1,19
"680",1319531,10,49,"sentence",2,"high",0,1746540817307,15,1746540812592,"B",1,19
"681",1319531,11,19,"sentence_DC",1,NA,0,1746541623044,76,1746541620848,"B",1,19
"682",1319531,11,31,"sentence",2,"high",0,1746540867515,16,1746540863936,"B",1,19
"683",1319531,12,14,"sentence",1,"low",0,1746540873467,17,1746540869887,"B",1,19
"684",1319531,12,33,"sentence_DC",2,NA,1,1746541625181,77,1746541625077,"B",1,19
"685",1319531,13,28,"sentence_DC",2,NA,1,1746541634259,78,1746541630926,"B",1,19
"686",1319531,13,5,"sentence",1,"low",0,1746540878971,18,1746540876028,"B",1,19
"687",1319531,14,1,"sentence_DC",1,NA,0,1746541639315,79,1746541636956,"B",1,19
"688",1319531,14,42,"sentence",2,"high",1,1746540885531,19,1746540881493,"B",1,19
"689",1319531,15,3,"sentence_DC",1,NA,0,1746541644996,80,1746541642446,"B",1,19
"690",1319531,15,24,"sentence",1,"low",0,1746540892323,20,1746540887984,"B",1,19
"691",1319531,16,36,"sentence_DC",2,NA,1,1746541664859,81,1746541663102,"B",1,19
"692",1319531,16,18,"sentence",1,"low",1,1746540915683,21,1746540911183,"B",1,19
"693",1319531,17,57,"sentence",2,"high",0,1746540922140,22,1746540917831,"B",1,19
"694",1319531,17,25,"sentence_DC",2,NA,0,1746541668755,82,1746541666513,"B",1,19
"695",1319531,18,54,"sentence",2,"high",0,1746540929267,23,1746540925104,"B",1,19
"696",1319531,18,24,"sentence_DC",2,NA,1,1746541673547,83,1746541671300,"B",1,19
"697",1319531,19,11,"sentence_DC",1,NA,0,1746541677315,84,1746541675471,"B",1,19
"698",1319531,19,48,"sentence",2,"high",1,1746540935467,24,1746540931516,"B",1,19
"699",1319531,20,2,"sentence",1,"low",0,1746540943835,25,1746540938352,"B",1,19
"700",1319531,20,31,"sentence_DC",2,NA,1,1746541680548,85,1746541678955,"B",1,19
"701",1319531,21,10,"sentence",1,"low",0,1746540966571,26,1746540963600,"B",1,19
"702",1319531,21,7,"sentence_DC",1,NA,1,1746541699859,86,1746541698427,"B",1,19
"703",1319531,22,13,"sentence",1,"low",1,1746540973931,27,1746540969836,"B",1,19
"704",1319531,22,17,"sentence_DC",1,NA,0,1746541703875,87,1746541701851,"B",1,19
"705",1319531,23,13,"sentence_DC",1,NA,0,1746541707228,88,1746541705736,"B",1,19
"706",1319531,23,59,"sentence",2,"high",1,1746540980844,28,1746540976878,"B",1,19
"707",1319531,24,28,"sentence",1,"low",0,1746540988131,29,1746540984133,"B",1,19
"708",1319531,24,18,"sentence_DC",1,NA,1,1746541710859,89,1746541709257,"B",1,19
"709",1319531,25,32,"sentence_DC",2,NA,1,1746541714195,90,1746541712463,"B",1,19
"710",1319531,25,50,"sentence",2,"high",1,1746540994124,30,1746540990629,"B",1,19
"711",1319531,26,29,"sentence_DC",2,NA,0,1746541761675,91,1746541760207,"B",1,19
"712",1319531,26,17,"sentence",1,"low",0,1746541044411,31,1746541041149,"B",1,19
"713",1319531,27,7,"sentence",1,"low",1,1746541049979,32,1746541046718,"B",1,19
"714",1319531,27,9,"sentence_DC",1,NA,0,1746541764979,92,1746541763540,"B",1,19
"715",1319531,28,2,"sentence_DC",1,NA,1,1746541769355,93,1746541767661,"B",1,19
"716",1319531,28,8,"sentence",1,"low",0,1746541056971,33,1746541053132,"B",1,19
"717",1319531,29,41,"sentence",2,"high",1,1746541063147,34,1746541059215,"B",1,19
"718",1319531,29,8,"sentence_DC",1,NA,0,1746541773459,94,1746541771413,"B",1,19
"719",1319531,30,45,"sentence",2,"high",0,1746541069331,35,1746541066269,"B",1,19
"720",1319531,30,15,"sentence_DC",1,NA,0,1746541776939,95,1746541775352,"B",1,19
"721",1319531,31,3,"sentence",1,"low",1,1746541093427,36,1746541090687,"B",1,19
"722",1319531,31,22,"sentence_DC",2,NA,1,1746541797723,96,1746541796175,"B",1,19
"723",1319531,32,39,"sentence",2,"high",1,1746541102987,37,1746541098408,"B",1,19
"724",1319531,32,30,"sentence_DC",2,NA,1,1746541803869,97,1746541801599,"B",1,19
"725",1319531,33,27,"sentence_DC",2,NA,0,1746541807403,98,1746541805830,"B",1,19
"726",1319531,33,4,"sentence",1,"low",0,1746541109859,38,1746541105911,"B",1,19
"727",1319531,34,37,"sentence_DC",2,NA,1,1746541812179,99,1746541810351,"B",1,19
"728",1319531,34,56,"sentence",2,"high",1,1746541117323,39,1746541112944,"B",1,19
"729",1319531,35,39,"sentence_DC",2,NA,0,1746541815899,100,1746541814236,"B",1,19
"730",1319531,35,21,"sentence",1,"low",0,1746541123371,40,1746541119583,"B",1,19
"731",1319531,36,6,"sentence",1,"low",0,1746541145323,41,1746541141583,"B",1,19
"732",1319531,36,14,"sentence_DC",1,NA,1,1746541835227,101,1746541833659,"B",1,19
"733",1319531,37,21,"sentence_DC",2,NA,0,1746541840011,102,1746541837992,"B",1,19
"734",1319531,37,43,"sentence",2,"high",0,1746541151747,42,1746541148103,"B",1,19
"735",1319531,38,16,"sentence",1,"low",1,1746541159435,43,1746541155230,"B",1,19
"736",1319531,38,26,"sentence_DC",2,NA,1,1746541844531,103,1746541842575,"B",1,19
"737",1319531,39,20,"sentence",1,"low",1,1746541166939,44,1746541162837,"B",1,19
"738",1319531,39,23,"sentence_DC",2,NA,1,1746541849011,104,1746541846962,"B",1,19
"739",1319531,40,12,"sentence_DC",1,NA,0,1746541854003,105,1746541852549,"B",1,19
"740",1319531,40,12,"sentence",1,"low",0,1746541174939,45,1746541170812,"B",1,19
"741",1319531,41,55,"sentence",2,"high",1,1746541229243,46,1746541226108,"B",1,19
"742",1319531,42,52,"sentence",2,"high",0,1746541236147,47,1746541231732,"B",1,19
"743",1319531,43,11,"sentence",1,"low",0,1746541244171,48,1746541239812,"B",1,19
"744",1319531,44,1,"sentence",1,"low",1,1746541250579,49,1746541247132,"B",1,19
"745",1319531,45,51,"sentence",2,"high",1,1746541257003,50,1746541253591,"B",1,19
"746",1319531,46,40,"sentence",2,"high",1,1746541280131,51,1746541276797,"B",1,19
"747",1319531,47,30,"sentence",1,"low",0,1746541286699,52,1746541283093,"B",1,19
"748",1319531,48,37,"sentence",2,"high",0,1746541293091,53,1746541289645,"B",1,19
"749",1319531,49,27,"sentence",1,"low",0,1746541299963,54,1746541296326,"B",1,19
"750",1319531,50,26,"sentence",1,"low",0,1746541306292,55,1746541302749,"B",1,19
"751",1319531,51,38,"sentence",2,"high",1,1746541329067,56,1746541325632,"B",1,19
"752",1319531,52,44,"sentence",2,"high",1,1746541335411,57,1746541331844,"B",1,19
"753",1319531,53,60,"sentence",2,"high",1,1746541341547,58,1746541337764,"B",1,19
"754",1319531,54,53,"sentence",2,"high",1,1746541348875,59,1746541344087,"B",1,19
"755",1319531,55,36,"sentence",2,"high",1,1746541355955,60,1746541352085,"B",1,19
"756",1319531,56,29,"sentence",1,"low",0,1746541411563,61,1746541407855,"B",1,19
"757",1319531,57,19,"sentence",1,"low",1,1746541418947,62,1746541415308,"B",1,19
"758",1319531,58,34,"sentence",2,"high",1,1746541424379,63,1746541421568,"B",1,19
"759",1319531,59,22,"sentence",1,"low",1,1746541430211,64,1746541426556,"B",1,19
"760",1319531,60,33,"sentence",2,"high",1,1746541437555,65,1746541434247,"B",1,19
"761",1134143,1,12,"sentence",1,"high",0,1724324948850,1,1724324919571,"A",1,2
"762",1134143,2,28,"sentence",1,"high",0,1724324960548,2,1724324953688,"A",1,2
"763",1134143,3,34,"sentence",2,"low",0,1724324973389,3,1724324968491,"A",0,2
"764",1134143,4,48,"sentence",2,"low",1,1724324984988,4,1724324979454,"A",1,2
"765",1134143,5,2,"sentence",1,"high",0,1724324996989,5,1724324989272,"A",1,2
"766",1134143,6,32,"sentence",2,"low",0,1724325027156,6,1724325021077,"A",1,2
"767",1134143,7,19,"sentence",1,"high",1,1724325036012,7,1724325030495,"A",1,2
"768",1134143,8,27,"sentence",1,"high",0,1724325046092,8,1724325039597,"A",1,2
"769",1134143,9,43,"sentence",2,"low",0,1724325056173,9,1724325049525,"A",1,2
"770",1134143,10,7,"sentence",1,"high",1,1724325068156,10,1724325060943,"A",1,2
"771",1134143,11,47,"sentence",2,"low",0,1724325097900,11,1724325092220,"A",1,2
"772",1134143,12,46,"sentence",2,"low",0,1724325106180,12,1724325101711,"A",1,2
"773",1134143,13,10,"sentence",1,"high",0,1724325117005,13,1724325109196,"A",1,2
"774",1134143,14,23,"sentence",1,"high",1,1724325129629,14,1724325122444,"A",1,2
"775",1134143,15,16,"sentence",1,"high",1,1724325143092,15,1724325134092,"A",1,2
"776",1134143,16,4,"sentence",1,"high",0,1724325226382,16,1724325221117,"A",1,2
"777",1134143,17,17,"sentence",1,"high",0,1724325235108,17,1724325229788,"A",1,2
"778",1134143,18,42,"sentence",2,"low",1,1724325245532,18,1724325238733,"A",1,2
"779",1134143,19,55,"sentence",2,"low",1,1724325252820,19,1724325248247,"A",1,2
"780",1134143,20,13,"sentence",1,"high",1,1724325260709,20,1724325254732,"A",1,2
"781",1134143,21,54,"sentence",2,"low",0,1724325291348,21,1724325285756,"A",1,2
"782",1134143,22,6,"sentence",1,"high",0,1724325298124,22,1724325293043,"A",1,2
"783",1134143,23,41,"sentence",2,"low",1,1724325307004,23,1724325300701,"A",1,2
"784",1134143,24,20,"sentence",1,"high",1,1724325316308,24,1724325309822,"A",1,2
"785",1134143,25,1,"sentence",1,"high",1,1724325324756,25,1724325319028,"A",1,2
"786",1134143,26,39,"sentence",2,"low",1,1724325353684,26,1724325348086,"A",1,2
"787",1134143,27,50,"sentence",2,"low",1,1724325361229,27,1724325355717,"A",1,2
"788",1134143,28,36,"sentence",2,"low",1,1724325372276,28,1724325364572,"A",1,2
"789",1134143,29,22,"sentence",1,"high",1,1724325380261,29,1724325375171,"A",1,2
"790",1134143,30,29,"sentence",1,"high",0,1724325389460,30,1724325383371,"A",1,2
"791",1134143,31,9,"sentence",1,"high",0,1724325614434,31,1724325603267,"A",1,2
"792",1134143,32,35,"sentence",2,"low",1,1724325621492,32,1724325617325,"A",1,2
"793",1134143,33,18,"sentence",1,"high",1,1724325630452,33,1724325623909,"A",1,2
"794",1134143,34,25,"sentence",1,"high",1,1724325636788,34,1724325632292,"A",1,2
"795",1134143,35,40,"sentence",2,"low",1,1724325643916,35,1724325638866,"A",1,2
"796",1134143,36,3,"sentence",1,"high",0,1724325672549,36,1724325668623,"A",0,2
"797",1134143,37,24,"sentence",1,"high",0,1724325684460,37,1724325678695,"A",1,2
"798",1134143,38,21,"sentence",1,"high",0,1724325700444,38,1724325687332,"A",1,2
"799",1134143,39,14,"sentence",1,"high",0,1724325707644,39,1724325702767,"A",1,2
"800",1134143,40,26,"sentence",1,"high",0,1724325713588,40,1724325710016,"A",1,2
"801",1134143,41,37,"sentence",2,"low",0,1724325743925,41,1724325737288,"A",1,2
"802",1134143,42,45,"sentence",2,"low",0,1724325751524,42,1724325745766,"A",1,2
"803",1134143,43,52,"sentence",2,"low",0,1724325761524,43,1724325754620,"A",1,2
"804",1134143,44,60,"sentence",2,"low",1,1724325770868,44,1724325764523,"A",1,2
"805",1134143,45,15,"sentence",1,"high",1,1724325777396,45,1724325772499,"A",1,2
"806",1134143,46,58,"sentence",2,"low",0,1724325935890,46,1724325928199,"A",1,2
"807",1134143,47,8,"sentence",1,"high",0,1724325941549,47,1724325937526,"A",1,2
"808",1134143,48,11,"sentence",1,"high",0,1724325947476,48,1724325943318,"A",1,2
"809",1134143,49,38,"sentence",2,"low",1,1724325954500,49,1724325950532,"A",1,2
"810",1134143,50,59,"sentence",2,"low",1,1724325960524,50,1724325956453,"A",1,2
"811",1134143,51,31,"sentence",2,"low",0,1724325995396,51,1724325984870,"A",1,2
"812",1134143,52,51,"sentence",2,"low",1,1724326004653,52,1724325997684,"A",1,2
"813",1134143,53,56,"sentence",2,"low",1,1724326016460,53,1724326010165,"A",1,2
"814",1134143,54,44,"sentence",2,"low",1,1724326035404,54,1724326019805,"A",1,2
"815",1134143,55,57,"sentence",2,"low",0,1724326047524,55,1724326042261,"A",1,2
"816",1134143,56,5,"sentence",1,"high",0,1724326073532,56,1724326069528,"A",1,2
"817",1134143,57,30,"sentence",1,"high",0,1724326083140,57,1724326076194,"A",1,2
"818",1134143,58,49,"sentence",2,"low",0,1724326091764,58,1724326087843,"A",1,2
"819",1134143,59,33,"sentence",2,"low",1,1724326096988,59,1724326093818,"A",1,2
"820",1134143,60,53,"sentence",2,"low",1,1724326108596,60,1724326102018,"A",1,2
"821",1134143,1,9,"sentence_DC",1,NA,0,1724326245035,61,1724326241771,"A",1,2
"822",1134143,2,28,"sentence_DC",2,NA,1,1724326251451,62,1724326247300,"A",1,2
"823",1134143,3,21,"sentence_DC",2,NA,0,1724326259586,63,1724326255456,"A",1,2
"824",1134143,4,3,"sentence_DC",1,NA,0,1724326267378,64,1724326264462,"A",1,2
"825",1134143,5,17,"sentence_DC",1,NA,0,1724326272634,65,1724326269607,"A",1,2
"826",1134143,6,14,"sentence_DC",1,NA,1,1724326298091,66,1724326295134,"A",1,2
"827",1134143,7,22,"sentence_DC",2,NA,1,1724326301866,67,1724326299679,"A",1,2
"828",1134143,8,24,"sentence_DC",2,NA,1,1724326308306,68,1724326303927,"A",1,2
"829",1134143,9,7,"sentence_DC",1,NA,1,1724326313338,69,1724326310272,"A",1,2
"830",1134143,10,12,"sentence_DC",1,NA,0,1724326317290,70,1724326315345,"A",1,2
"831",1134143,11,18,"sentence_DC",1,NA,1,1724326343690,71,1724326341399,"A",1,2
"832",1134143,12,19,"sentence_DC",1,NA,0,1724326348482,72,1724326345550,"A",1,2
"833",1134143,13,36,"sentence_DC",2,NA,1,1724326354634,73,1724326349811,"A",1,2
"834",1134143,14,35,"sentence_DC",2,NA,0,1724326359978,74,1724326356963,"A",1,2
"835",1134143,15,15,"sentence_DC",1,NA,0,1724326364658,75,1724326361877,"A",1,2
"836",1134143,16,25,"sentence_DC",2,NA,0,1724326424298,76,1724326421045,"A",1,2
"837",1134143,17,29,"sentence_DC",2,NA,0,1724326428290,77,1724326426463,"A",1,2
"838",1134143,18,33,"sentence_DC",2,NA,1,1724326434786,78,1724326430590,"A",1,2
"839",1134143,19,20,"sentence_DC",1,NA,0,1724326442066,79,1724326439844,"A",1,2
"840",1134143,20,39,"sentence_DC",2,NA,0,1724326446746,80,1724326444287,"A",1,2
"841",1134143,21,11,"sentence_DC",1,NA,0,1724326479714,81,1724326477304,"A",1,2
"842",1134143,22,40,"sentence_DC",2,NA,1,1724326485666,82,1724326481546,"A",1,2
"843",1134143,23,37,"sentence_DC",2,NA,1,1724326496482,83,1724326487661,"A",1,2
"844",1134143,24,26,"sentence_DC",2,NA,1,1724326502978,84,1724326499345,"A",1,2
"845",1134143,25,31,"sentence_DC",2,NA,1,1724326512370,85,1724326504479,"A",1,2
"846",1134143,26,38,"sentence_DC",2,NA,1,1724326538586,86,1724326535115,"A",0,2
"847",1134143,27,8,"sentence_DC",1,NA,0,1724326544066,87,1724326541017,"A",1,2
"848",1134143,28,13,"sentence_DC",1,NA,0,1724326550098,88,1724326546495,"A",1,2
"849",1134143,29,34,"sentence_DC",2,NA,1,1724326556082,89,1724326552653,"A",1,2
"850",1134143,30,5,"sentence_DC",1,NA,1,1724326562626,90,1724326559077,"A",1,2
"851",1134143,31,6,"sentence_DC",1,NA,0,1724326632882,91,1724326631772,"A",1,2
"852",1134143,32,16,"sentence_DC",1,NA,1,1724326637945,92,1724326635826,"A",1,2
"853",1134143,33,2,"sentence_DC",1,NA,1,1724326641962,93,1724326639917,"A",1,2
"854",1134143,34,30,"sentence_DC",2,NA,1,1724326646306,94,1724326643892,"A",1,2
"855",1134143,35,23,"sentence_DC",2,NA,1,1724326651305,95,1724326648238,"A",1,2
"856",1134143,36,32,"sentence_DC",2,NA,1,1724326678370,96,1724326674310,"A",1,2
"857",1134143,37,1,"sentence_DC",1,NA,0,1724326687634,97,1724326682043,"A",1,2
"858",1134143,38,27,"sentence_DC",2,NA,0,1724326695818,98,1724326689697,"A",1,2
"859",1134143,39,4,"sentence_DC",1,NA,1,1724326700155,99,1724326698243,"A",1,2
"860",1134143,40,10,"sentence_DC",1,NA,0,1724326704546,100,1724326701497,"A",1,2
"861",1319573,1,18,"sentence_DC",1,NA,1,1746545129163,66,1746545127414,"B",1,20
"862",1319573,1,20,"sentence",1,"low",1,1746544388947,6,1746544378598,"B",1,20
"863",1319573,2,10,"sentence_DC",1,NA,0,1746545134515,67,1746545131553,"B",1,20
"864",1319573,2,55,"sentence",2,"high",1,1746544397427,7,1746544392628,"B",1,20
"865",1319573,3,2,"sentence_DC",1,NA,0,1746545139443,68,1746545139408,"B",0,20
"866",1319573,3,8,"sentence",1,"low",0,1746544404171,8,1746544399797,"B",1,20
"867",1319573,4,28,"sentence_DC",2,NA,1,1746545148772,69,1746545147056,"B",1,20
"868",1319573,4,33,"sentence",2,"high",1,1746544413787,9,1746544408804,"B",1,20
"869",1319573,5,52,"sentence",2,"high",0,1746544420437,10,1746544416197,"B",1,20
"870",1319573,5,9,"sentence_DC",1,NA,0,1746545156451,70,1746545153881,"B",1,20
"871",1319573,6,23,"sentence",1,"low",1,1746544448235,11,1746544441736,"B",1,20
"872",1319573,6,40,"sentence_DC",2,NA,1,1746545297884,71,1746545294416,"B",1,20
"873",1319573,7,29,"sentence_DC",2,NA,0,1746545302422,72,1746545300003,"B",1,20
"874",1319573,7,42,"sentence",2,"high",1,1746544458915,12,1746544454420,"B",1,20
"875",1319573,8,27,"sentence",1,"low",0,1746544464395,13,1746544461244,"B",1,20
"876",1319573,8,22,"sentence_DC",2,NA,1,1746545307995,73,1746545304706,"B",1,20
"877",1319573,9,33,"sentence_DC",2,NA,1,1746545313859,74,1746545311445,"B",1,20
"878",1319573,9,34,"sentence",2,"high",1,1746544470587,14,1746544467062,"B",1,20
"879",1319573,10,1,"sentence_DC",1,NA,0,1746545319315,75,1746545316603,"B",1,20
"880",1319573,10,60,"sentence",2,"high",1,1746544477627,15,1746544474560,"B",1,20
"881",1319573,11,37,"sentence_DC",2,NA,1,1746545341619,76,1746545339390,"B",1,20
"882",1319573,11,3,"sentence",1,"low",1,1746544531939,16,1746544528600,"B",1,20
"883",1319573,12,4,"sentence",1,"low",0,1746544540027,17,1746544535624,"B",1,20
"884",1319573,12,17,"sentence_DC",1,NA,0,1746545347299,77,1746545343959,"B",1,20
"885",1319573,13,35,"sentence_DC",2,NA,0,1746545352883,78,1746545349977,"B",1,20
"886",1319573,13,49,"sentence",2,"high",0,1746544547163,18,1746544542320,"B",1,20
"887",1319573,14,20,"sentence_DC",1,NA,0,1746545356948,79,1746545354354,"B",1,20
"888",1319573,14,19,"sentence",1,"low",1,1746544552595,19,1746544549423,"B",1,20
"889",1319573,15,32,"sentence_DC",2,NA,1,1746545362388,80,1746545358989,"B",1,20
"890",1319573,15,57,"sentence",2,"high",0,1746544560435,20,1746544554999,"B",1,20
"891",1319573,16,19,"sentence_DC",1,NA,0,1746545381795,81,1746545380062,"B",1,20
"892",1319573,16,30,"sentence",1,"low",0,1746544587187,21,1746544581471,"B",1,20
"893",1319573,17,36,"sentence",2,"high",1,1746544592875,22,1746544589756,"B",1,20
"894",1319573,17,4,"sentence_DC",1,NA,1,1746545385627,82,1746545383819,"B",1,20
"895",1319573,18,31,"sentence",2,"high",0,1746544599347,23,1746544596053,"B",1,20
"896",1319573,18,23,"sentence_DC",2,NA,1,1746545390915,83,1746545389182,"B",1,20
"897",1319573,19,8,"sentence_DC",1,NA,0,1746545395243,84,1746545392982,"B",1,20
"898",1319573,19,32,"sentence",2,"high",0,1746544606051,24,1746544601804,"B",1,20
"899",1319573,20,37,"sentence",2,"high",0,1746544610675,25,1746544608325,"B",1,20
"900",1319573,20,26,"sentence_DC",2,NA,1,1746545400059,85,1746545398297,"B",1,20
"901",1319573,21,21,"sentence",1,"low",0,1746544633027,26,1746544629591,"B",1,20
"902",1319573,21,31,"sentence_DC",2,NA,1,1746545420651,86,1746545418383,"B",1,20
"903",1319573,22,45,"sentence",2,"high",0,1746544639107,27,1746544635676,"B",1,20
"904",1319573,22,6,"sentence_DC",1,NA,0,1746545424435,87,1746545422915,"B",1,20
"905",1319573,23,34,"sentence_DC",2,NA,1,1746545429739,88,1746545427965,"B",1,20
"906",1319573,23,38,"sentence",2,"high",1,1746544646051,28,1746544642149,"B",1,20
"907",1319573,24,1,"sentence",1,"low",1,1746544652147,29,1746544649157,"B",1,20
"908",1319573,24,21,"sentence_DC",2,NA,0,1746545434155,89,1746545432011,"B",1,20
"909",1319573,25,11,"sentence_DC",1,NA,0,1746545438795,90,1746545436297,"B",1,20
"910",1319573,25,2,"sentence",1,"low",0,1746544659803,30,1746544654493,"B",1,20
"911",1319573,26,15,"sentence_DC",1,NA,0,1746545484019,91,1746545481767,"B",1,20
"912",1319573,26,56,"sentence",2,"high",1,1746544712547,31,1746544708440,"B",1,20
"913",1319573,27,39,"sentence",2,"high",1,1746544717259,32,1746544714757,"B",1,20
"914",1319573,27,24,"sentence_DC",2,NA,1,1746545488579,92,1746545486271,"B",1,20
"915",1319573,28,25,"sentence_DC",2,NA,0,1746545494635,93,1746545492840,"B",1,20
"916",1319573,28,35,"sentence",2,"high",1,1746544722131,33,1746544719749,"B",1,20
"917",1319573,29,13,"sentence",1,"low",1,1746544729811,34,1746544725756,"B",1,20
"918",1319573,29,27,"sentence_DC",2,NA,0,1746545499875,94,1746545497744,"B",1,20
"919",1319573,30,28,"sentence",1,"low",0,1746544734939,35,1746544732478,"B",1,20
"920",1319573,30,3,"sentence_DC",1,NA,0,1746545505235,95,1746545503179,"B",1,20
"921",1319573,31,16,"sentence",1,"low",1,1746544755651,36,1746544752591,"B",1,20
"922",1319573,31,12,"sentence_DC",1,NA,0,1746545524987,96,1746545523416,"B",1,20
"923",1319573,32,6,"sentence",1,"low",0,1746544763212,37,1746544760716,"B",1,20
"924",1319573,32,14,"sentence_DC",1,NA,1,1746545529067,97,1746545526881,"B",1,20
"925",1319573,33,38,"sentence_DC",2,NA,0,1746545534619,98,1746545531263,"B",1,20
"926",1319573,33,17,"sentence",1,"low",0,1746544768219,38,1746544765770,"B",1,20
"927",1319573,34,30,"sentence_DC",2,NA,1,1746545538868,99,1746545537190,"B",1,20
"928",1319573,34,59,"sentence",2,"high",1,1746544772547,39,1746544770340,"B",1,20
"929",1319573,35,16,"sentence_DC",1,NA,1,1746545544619,100,1746545542723,"B",1,20
"930",1319573,35,7,"sentence",1,"low",1,1746544778043,40,1746544774923,"B",1,20
"931",1319573,36,48,"sentence",2,"high",1,1746544802155,41,1746544798680,"B",1,20
"932",1319573,36,39,"sentence_DC",2,NA,0,1746545564123,101,1746545562590,"B",1,20
"933",1319573,37,13,"sentence_DC",1,NA,0,1746545570603,102,1746545567511,"B",1,20
"934",1319573,37,51,"sentence",2,"high",1,1746544806739,42,1746544804797,"B",1,20
"935",1319573,38,46,"sentence",2,"high",0,1746544812067,43,1746544809894,"B",1,20
